InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour
2021213682,"8/24/2021 4:00:21 PM","1608 N PROVIDENCE RD","          ",1687852.25,1142087.63,DISTURBANCE,2021008127,"10E ",Tuesday,16
2021213681,"8/24/2021 3:59:42 PM","W SOUTHAMPTON DR/ROYAL HERITAGE DR","          ",1678861.13,1117370.75,"TRAFFIC STOP",,"60W ",Tuesday,15
2021213678,"8/24/2021 3:57:26 PM","2001-29 HOLLY AVE","          ",1694933.38,1144272.25,"911 CHECKS",,"30S ",Tuesday,15
2021213675,"8/24/2021 3:53:14 PM","4000-BLK HINKSON CREEK RD","          ",1703958.38,1149819.88,"ASSIST MEDICS",,"40E ",Tuesday,15
2021213672,"8/24/2021 3:50:47 PM","W SOUTHAMPTON DR/ROYAL HERITAGE DR","          ",1678861.13,1117370.75,"TRAFFIC STOP",,"60W ",Tuesday,15
2021213671,"8/24/2021 3:50:03 PM","1101 FAY ST","          ",1690796.88,1139300.38,TRESPASSING,,"20E ",Tuesday,15
2021213669,"8/24/2021 3:47:41 PM","3546 SCOTT BLVD","          ",1668945.63,1123124.88,BURGLARY,2021008134,"50W ",Tuesday,15
2021213667,"8/24/2021 3:46:23 PM","2509 VISTAVIEW TER","          ",1680824.88,1125660.5,"911 CHECKS",,"60E ",Tuesday,15
2021213664,"8/24/2021 3:44:00 PM","4504 WATERLOO DR","          ",1705863.63,1143730.63,OVERDOSE,2021008130,"40E ",Tuesday,15
2021213661,"8/24/2021 3:41:41 PM","415-3 CONLEY RD","          ",1698262.5,1136622.75,FRAUD,2021008128,"80N ",Tuesday,15
2021213660,"8/24/2021 3:41:38 PM","W SOUTHAMPTON DR/ROYAL HERITAGE DR","          ",1678861.13,1117370.75,"TRAFFIC STOP",,"60W ",Tuesday,15
2021213656,"8/24/2021 3:38:04 PM","1500-BLK E BROWN SCHOOL RD","          ",1692657,1153998.25,"SUSPICIOUS VEHICLE",,"30N ",Tuesday,15
2021213655,"8/24/2021 3:35:46 PM","1240 I70 E","          ",1674490.75,1141797.38,"TRAFFIC HAZARD",,"10W ",Tuesday,15
2021213652,"8/24/2021 3:35:05 PM","E ASH ST/PARK AVE","          ",1686973.38,1136188.75,ACCIDENT,,"50E ",Tuesday,15
2021213651,"8/24/2021 3:34:02 PM","W SOUTHAMPTON DR/ROYAL HERITAGE DR","          ",1678861.13,1117370.75,"TRAFFIC STOP",,"60W ",Tuesday,15
2021213648,"8/24/2021 3:30:52 PM","E WALNUT ST/N TENTH ST","          ",1689751.13,1135765.88,"CHECK SUBJECT",,"70D ",Tuesday,15
2021213647,"8/24/2021 3:30:08 PM","ANTHONY ST/S COLLEGE AVE","          ",1691066.13,1134040.63,"LEAVING THE SCENE ACCIDENT",,"70E ",Tuesday,15
2021213645,"8/24/2021 3:28:46 PM","1103 JEAN RAE DR","          ",1681775.88,1139195.25,"SUSPICIOUS PERSON",,"20W ",Tuesday,15
2021213641,"8/24/2021 3:25:15 PM","1712 N PROVIDENCE RD","          ",1687828.63,1142443.38,WARRANT,,"10E ",Tuesday,15
2021213638,"8/24/2021 3:22:19 PM","W SOUTHAMPTON DR/ROYAL HERITAGE DR","          ",1678861.13,1117370.75,"TRAFFIC STOP",,"60W ",Tuesday,15
2021213637,"8/24/2021 3:21:36 PM","1403 WILSON AVE","          ",1691538.38,1132994.5,"PARKING VIOLATION",,"70E ",Tuesday,15
2021213628,"8/24/2021 3:15:22 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Tuesday,15
2021213627,"8/24/2021 3:12:55 PM","2309 MONMOUTH CT","          ",1696066.38,1119878.13,"PARKING VIOLATION",,"60E ",Tuesday,15
2021213626,"8/24/2021 3:11:09 PM","W SOUTHAMPTON DR/ROYAL HERITAGE DR","          ",1678861.13,1117370.75,"TRAFFIC STOP",,"60W ",Tuesday,15
2021213620,"8/24/2021 3:03:52 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Tuesday,15
2021213615,"8/24/2021 3:01:06 PM","30 E BROADWAY","          ",1686880.63,1135185.25,TRESPASSING,,"50E ",Tuesday,15
2021213610,"8/24/2021 2:55:54 PM","1005-102 CLAUDELL LN","          ",1678498.38,1139952.5,"KEEP THE PEACE",,"10W ",Tuesday,14
2021213608,"8/24/2021 2:54:49 PM","4817 PRESTWICK CT","          ",1679382.5,1115829.88,"TRESPASS SUBJECT",,"60W ",Tuesday,14
2021213607,"8/24/2021 2:54:10 PM","400 LAWRENCE PL","          ",1692157.63,1133833,LARCENY,2021008124,"70E ",Tuesday,14
2021213605,"8/24/2021 2:52:51 PM","3340 BASS PRO DR","          ",1701098.75,1143666.13,"911 CHECKS",,"40W ",Tuesday,14
2021213599,"8/24/2021 2:46:19 PM","704 FAIRVIEW AVE","          ",1689077.13,1138997,"PARKING VIOLATION",,"20E ",Tuesday,14
2021213598,"8/24/2021 2:41:23 PM","ROCK QUARRY RD/GRINDSTONE PKWY","          ",1693519.75,1121451,"TRAFFIC STOP",,"60E ",Tuesday,14
2021213597,"8/24/2021 2:40:30 PM","1903 N PROVIDENCE RD","          ",1687447.25,1143063.75,"SUSPICIOUS PERSON",2021008125,"10E ",Tuesday,14
2021213594,"8/24/2021 2:37:29 PM","1300 W BUSINESS LOOP 70","          ",1681049.5,1140920.88,"911 CHECKS",,"10W ",Tuesday,14
2021213590,"8/24/2021 2:31:38 PM","1608 N PROVIDENCE RD","          ",1687852.25,1142087.63,"TRESPASS SUBJECT",2021008126,"10E ",Tuesday,14
2021213589,"8/24/2021 2:27:53 PM","1733 W SOUTHAMPTON DR","          ",1678668.25,1117392.13,"TRAFFIC HAZARD",,"60W ",Tuesday,14
2021213583,"8/24/2021 2:19:31 PM","114 W ASH ST","          ",1685813.63,1136244,"ASSIST CITIZEN",,"50E ",Tuesday,14
2021213568,"8/24/2021 2:03:54 PM","N STADIUM BLVD OFFR EB/N STADIUM BLVD","          ",1677010.88,1141324.13,TRAFFIC,,"10W ",Tuesday,14
2021213558,"8/24/2021 1:55:23 PM","1615-TWR W BUSINESS LOOP 70","          ",1679751.5,1144667.5,"CHECK AREA",,"10W ",Tuesday,13
2021213555,"8/24/2021 1:52:44 PM","E BUSINESS LOOP 70/CONLEY RD","          ",1698972,1137511.25,"TRAFFIC STOP",,"80N ",Tuesday,13
2021213554,"8/24/2021 1:51:05 PM","3702 LUPINE DR","          ",1695334.25,1119905.75,"ASSIST CITIZEN",,"60E ",Tuesday,13
2021213553,"8/24/2021 1:50:00 PM","1113 JEFFERSON ST","          ",1684940.63,1140122.38,"911 CHECKS",,"20W ",Tuesday,13
2021213552,"8/24/2021 1:49:44 PM","902 RANGE LINE ST","          ",1690288.88,1138604,"CHECK AREA",,"20E ",Tuesday,13
2021213550,"8/24/2021 1:48:03 PM","3 HOSPITAL DR","          ",1688979.13,1130554.38,"ASSIST CITIZEN",,MUG1,Tuesday,13
2021213548,"8/24/2021 1:48:01 PM","3924 SIDEWINDER DR","          ",1684984,1149661.38,"ABANDONED  VEHICLE",,"10E ",Tuesday,13
2021213543,"8/24/2021 1:44:08 PM","2607-32 EASTWOOD DR","          ",1697479.75,1140846.5,OVERDOSE,2021008122,"40W ",Tuesday,13
2021213537,"8/24/2021 1:40:11 PM","E BUSINESS LOOP 70/CONLEY RD","          ",1698972,1137511.25,"TRAFFIC STOP",,"80N ",Tuesday,13
2021213526,"8/24/2021 1:33:43 PM","3406-89 RANGE LINE ST","          ",1690659.75,1147020.88,"SUSPICIOUS INCIDENT",,"30S ",Tuesday,13
2021213517,"8/24/2021 1:25:17 PM","N PROVIDENCE RD/NEBRASKA AVE","          ",1687656.75,1140783,ACCIDENT,,"20E ",Tuesday,13
2021213515,"8/24/2021 1:22:57 PM","716 E BUSINESS LOOP 70","          ",1689315,1139780.13,"ASSIST CITIZEN",,"20E ",Tuesday,13
2021213514,"8/24/2021 1:21:06 PM","601-216 W BUSINESS LOOP 70","          ",1684555.38,1141248.25,"LEAVING THE SCENE ACCIDENT",,"20W ",Tuesday,13
2021213509,"8/24/2021 1:18:18 PM","2206 WHITE GATE DR","          ",1696152,1141318.88,"ASSIST CITIZEN",,"40W ",Tuesday,13
2021213507,"8/24/2021 1:17:46 PM","716 E BUSINESS LOOP 70","          ",1689315,1139780.13,"ASSIST MEDICS",,"20E ",Tuesday,13
2021213501,"8/24/2021 1:13:06 PM","2500 I70 DR SW","          ",1675632.5,1141294.75,"CHECK SUBJECT",,"10W ",Tuesday,13
2021213498,"8/24/2021 1:11:18 PM","3115-101 FALLING LEAF CT","          ",1698486.5,1122228.38,"KEEP THE PEACE",,"80S ",Tuesday,13
2021213493,"8/24/2021 1:06:45 PM","310 N PROVIDENCE RD","          ",1687749,1136700.75,"911 CHECKS",,"20E ",Tuesday,13
2021213489,"8/24/2021 1:02:22 PM","805-G E NIFONG BLVD","          ",1688971.88,1120285.25,ACCIDENT,,"60E ",Tuesday,13
2021213481,"8/24/2021 12:55:35 PM","101 S FOURTH ST","          ",1687837.13,1134966.38,"CHECK AREA",,"70D ",Tuesday,12
2021213468,"8/24/2021 12:47:58 PM","1107 LOCUST ST","          ",1690066,1134623.13,"AUTO THEFT",,"70E ",Tuesday,12
2021213463,"8/24/2021 12:45:56 PM","3610 RANGE LINE ST","          ",1690226.63,1148428.25,TRESPASSING,,"30S ",Tuesday,12
2021213461,"8/24/2021 12:45:30 PM","2100-BLK PARIS RD","          ",1695207,1141450.25,ACCIDENT,,"40W ",Tuesday,12
2021213460,"8/24/2021 12:44:03 PM","E WALNUT ST/N TENTH ST","          ",1689751.13,1135765.88,"CHECK SUBJECT",,"70D ",Tuesday,12
2021213459,"8/24/2021 12:43:53 PM","2500 I70 DR SW","          ",1675632.5,1141294.75,TRESPASSING,,"10W ",Tuesday,12
2021213458,"8/24/2021 12:42:39 PM","902 RANGE LINE ST","          ",1690288.88,1138604,"OTHER OFFENSE",,"20E ",Tuesday,12
2021213454,"8/24/2021 12:36:29 PM","2601 RANGE LINE ST","          ",1689587.75,1144972.75,"911 CHECKS",,"30S ",Tuesday,12
2021213448,"8/24/2021 12:34:35 PM","2000-132 W BUSINESS LOOP 70","          ",1677880,1141314.13,"ASSIST MEDICS",2021008120,"10W ",Tuesday,12
2021213443,"8/24/2021 12:26:45 PM","403 ST JOSEPH ST","          ",1690739.75,1136785.13,"CHECK BUILDING",,"20E ",Tuesday,12
2021213442,"8/24/2021 12:25:38 PM","3103 RIVINGTON DR","          ",1673120.88,1104240.88,"PARKING VIOLATION",,"60W ",Tuesday,12
2021213437,"8/24/2021 12:23:37 PM","3216 CLARK LN","          ",1700413.63,1139453.5,"CHECK SUBJECT",,"40W ",Tuesday,12
2021213428,"8/24/2021 12:10:02 PM","N SEVENTH ST/E WALNUT ST","          ",1688847,1135755.75,"CHECK SUBJECT",,"70D ",Tuesday,12
2021213427,"8/24/2021 12:08:44 PM","1607 HIGHRIDGE CIR","          ",1679940.38,1130323,"PEACE DISTURBANCE",,"50W ",Tuesday,12
2021213425,"8/24/2021 12:05:58 PM","W ASH ST/MCBAINE AVE","          ",1685270,1136423.75,"ABANDONED  VEHICLE",,"50E ",Tuesday,12
2021213424,"8/24/2021 12:04:16 PM","915 PORT WAY","          ",1710771.13,1137850.63,"911 CHECKS",,"80N ",Tuesday,12
2021213422,"8/24/2021 12:02:38 PM","S WEST BLVD/PROSPECT ST","          ",1682213.75,1132489.88,"TRAFFIC STOP",,"50E ",Tuesday,12
2021213420,"8/24/2021 12:00:38 PM","2001-27 HOLLY AVE","          ",1694930.5,1144211.13,"911 CHECKS",,"30S ",Tuesday,12
2021213418,"8/24/2021 11:59:22 AM","2510-BLK PARIS RD","          ",1697148.75,1144007.13,ACCIDENT,,"40W ",Tuesday,11
2021213412,"8/24/2021 11:52:28 AM","1200 N EIGHTH ST","          ",1690019.13,1139620.38,"CHECK BUILDING",,"20E ",Tuesday,11
2021213410,"8/24/2021 11:51:00 AM","S WEST BLVD/PROSPECT ST","          ",1682213.75,1132489.88,"TRAFFIC STOP",,"50E ",Tuesday,11
2021213405,"8/24/2021 11:46:30 AM","770 LEE ST","          ",1691437.63,1132353.5,"PARKING VIOLATION",,"70E ",Tuesday,11
2021213403,"8/24/2021 11:45:29 AM","2283 CONCORDIA DR","          ",1676421.25,1134105.63,FRAUD,,"50W ",Tuesday,11
2021213401,"8/24/2021 11:44:49 AM","2002 GRINDSTONE PKWY","          ",1694142.13,1121125.75,"CHECK AREA",,"80S ",Tuesday,11
2021213398,"8/24/2021 11:41:15 AM","1403 WAR ADMIRAL DR","          ",1692296.13,1148276.25,"ABANDONED  VEHICLE",,"30S ",Tuesday,11
2021213397,"8/24/2021 11:40:45 AM","1607 RICHARDSON ST","          ",1692821.25,1136788.38,TRESPASSING,,"70E ",Tuesday,11
2021213395,"8/24/2021 11:36:44 AM","BIG BEAR BLVD/RANGE LINE ST","          ",1689743.25,1144687.38,"TRAFFIC STOP",,"30S ",Tuesday,11
2021213391,"8/24/2021 11:34:19 AM","S WEST BLVD/PROSPECT ST","          ",1682213.75,1132489.88,"TRAFFIC STOP",,"50E ",Tuesday,11
2021213390,"8/24/2021 11:32:54 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Tuesday,11
2021213389,"8/24/2021 11:32:22 AM","3000 E STADIUM BLVD","          ",1699460.88,1128219.75,"LEAVING THE SCENE ACCIDENT",2021008117,"80S ",Tuesday,11
2021213384,"8/24/2021 11:28:07 AM","702 WILKES BLVD","          ",1689024.5,1138537.25,"911 CHECKS",,"20E ",Tuesday,11
2021213381,"8/24/2021 11:25:08 AM","3400 MADRID LN","          ",1686796.63,1121599.88,"RECOVER PROPERTY",,"60W ",Tuesday,11
2021213380,"8/24/2021 11:24:41 AM","1424 RANGE LINE ST","          ",1690411,1140704,"911 CHECKS",,"30S ",Tuesday,11
2021213378,"8/24/2021 11:21:30 AM","3350 E GANS RD","          ",1700161.38,1113314,"PARKING VIOLATION",,"80S ",Tuesday,11
2021213377,"8/24/2021 11:20:34 AM","3901-11 ST CHARLES RD","          ",1703611.75,1135291.75,"SUSPICIOUS PERSON",,"80N ",Tuesday,11
2021213371,"8/24/2021 11:16:54 AM","1200 N EIGHTH ST","          ",1690019.13,1139620.38,"911 CHECKS",,"20E ",Tuesday,11
2021213372,"8/24/2021 11:16:54 AM","S WEST BLVD/MAUPIN RD","          ",1682235.13,1134900.63,"TRAFFIC STOP",,"50E ",Tuesday,11
2021213369,"8/24/2021 11:15:58 AM","2509 VISTAVIEW TER","          ",1680824.88,1125660.5,"911 CHECKS",,"60E ",Tuesday,11
2021213367,"8/24/2021 11:15:24 AM","3211-A CLARK LN","          ",1700093.75,1140085.13,"CHECK OPEN BUSINESS",,"40W ",Tuesday,11
2021213362,"8/24/2021 11:11:59 AM","601 WEST BRIARWOOD LN","          ",1677373.63,1133991.25,LARCENY,,"50E ",Tuesday,11
2021213358,"8/24/2021 11:10:28 AM","1118-105 LOCUST ST","          ",1690351.63,1134524.38,LARCENY,,"70E ",Tuesday,11
2021213357,"8/24/2021 11:09:31 AM","1114-A N EIGHTH ST","          ",1690013.88,1139567,DISTURBANCE,,"20E ",Tuesday,11
2021213354,"8/24/2021 11:06:22 AM","1042 CLAUDELL LN","          ",1678634.88,1139067.88,"911 CHECKS",,"10W ",Tuesday,11
2021213351,"8/24/2021 11:03:23 AM","4619 BRANDON WOODS ST","          ",1684891.13,1116409.88,"VEH REPO",,"60W ",Tuesday,11
2021213350,"8/24/2021 11:02:30 AM","1704 N PROVIDENCE RD","          ",1687901.63,1142295.75,TRESPASSING,,"10E ",Tuesday,11
2021213346,"8/24/2021 10:58:34 AM","802 N SEVENTH ST","          ",1688988.88,1138384.5,"911 CHECKS",,"20E ",Tuesday,10
2021213344,"8/24/2021 10:54:47 AM","S WEST BLVD/PROSPECT ST","          ",1682213.75,1132489.88,"TRAFFIC STOP",,"50E ",Tuesday,10
2021213341,"8/24/2021 10:53:28 AM","902 RANGE LINE ST","          ",1690288.88,1138604,"CHECK AREA",,"20E ",Tuesday,10
2021213340,"8/24/2021 10:53:13 AM","400-BLK CONLEY RD","          ",1699047.13,1136715,"PEACE DISTURBANCE",,"80N ",Tuesday,10
2021213338,"8/24/2021 10:48:39 AM","3101 BASS PRO DR","          ",1699566.63,1142648.38,"911 CHECKS",,"40W ",Tuesday,10
2021213337,"8/24/2021 10:48:16 AM","ROCK QUARRY RD/ROLLING ROCK DR","          ",1692438,1123986.25,"TRAFFIC STOP",,"80S ",Tuesday,10
2021213336,"8/24/2021 10:47:40 AM","1607-15 RICHARDSON ST","          ",1692832.5,1136704,HARASSMENT,,"70E ",Tuesday,10
2021213335,"8/24/2021 10:44:59 AM","S WEST BLVD/MAUPIN RD","          ",1682235.13,1134900.63,"TRAFFIC STOP",,"50E ",Tuesday,10
2021213333,"8/24/2021 10:42:37 AM","1815 UNIVERSITY AVE","          ",1694190.38,1133597.63,FRAUD,2021008116,"70E ",Tuesday,10
2021213331,"8/24/2021 10:37:41 AM","ROLLING ROCK DR/ROCK QUARRY RD","          ",1692426.88,1123976,"TRAFFIC STOP",,"80S ",Tuesday,10
2021213327,"8/24/2021 10:35:31 AM","PARKADE BLVD/W BUSINESS LOOP 70","          ",1684850.13,1140581.88,ACCIDENT,,"20W ",Tuesday,10
2021213326,"8/24/2021 10:33:13 AM","1357 ANTHONY ST","          ",1691389.88,1134059.13,"PARKING VIOLATION",,"70E ",Tuesday,10
2021213322,"8/24/2021 10:30:55 AM","106 LYNN ST","          ",1686078.63,1138129.13,"CHECK STATUS OF OFFICER",,"20W ",Tuesday,10
2021213310,"8/24/2021 10:21:28 AM","ROCK QUARRY RD/ROLLING ROCK DR","          ",1692438,1123986.25,"TRAFFIC STOP",,"80S ",Tuesday,10
2021213301,"8/24/2021 10:12:41 AM","17 THIRD AVE","          ",1686709.88,1139303.38,TRESPASSING,,"20E ",Tuesday,10
2021213300,"8/24/2021 10:12:38 AM","710-8 CLAUDELL LN","          ",1678936,1139584.25,"KEEP THE PEACE",,"10W ",Tuesday,10
2021213294,"8/24/2021 10:06:17 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ANIMAL COMPLAINT",,"80A ",Tuesday,10
2021213293,"8/24/2021 10:05:54 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Tuesday,10
2021213290,"8/24/2021 10:05:09 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Tuesday,10
2021213289,"8/24/2021 10:04:49 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Tuesday,10
2021213287,"8/24/2021 10:03:15 AM","1010 N SEVENTH ST","          ",1689018.5,1139408.63,"911 CHECKS",,"20E ",Tuesday,10
2021213282,"8/24/2021 10:00:45 AM","N COLLEGE AVE/PARIS RD","          ",1691148.75,1137120.88,"KEEP THE PEACE",,"70E ",Tuesday,10
2021213281,"8/24/2021 10:00:41 AM","4102 EAGLE VIEW CT","          ",1669040,1104884.38,"SUSPICIOUS INCIDENT",,"60W ",Tuesday,10
2021213276,"8/24/2021 9:57:47 AM","451 S WILLIAM ST","          ",1692401.5,1133770,"PARKING VIOLATION",,"70E ",Tuesday,09
2021213270,"8/24/2021 9:52:28 AM","2516 EASTWOOD DR","          ",1697365.5,1140296,FRAUD,,"40W ",Tuesday,09
2021213267,"8/24/2021 9:49:48 AM","3001-1E S PROVIDENCE RD","          ",1686987,1123644.13,"911 CHECKS",,"60E ",Tuesday,09
2021213264,"8/24/2021 9:48:31 AM","ROCK QUARRY RD/ROLLING ROCK DR","          ",1692438,1123986.25,"TRAFFIC STOP",,"80S ",Tuesday,09
2021213259,"8/24/2021 9:44:26 AM","2800 MULBERRY RD","          ",1698443,1143889,DISTURBANCE,,"40W ",Tuesday,09
2021213257,"8/24/2021 9:43:57 AM","3340 VANDIVER DR","          ",1700798.38,1144113,"CHECK OPEN BUSINESS",,"40W ",Tuesday,09
2021213256,"8/24/2021 9:43:06 AM","1715 BETTINA DR","          ",1684522.38,1142487.88,LARCENY,2021008112,"10E ",Tuesday,09
2021213249,"8/24/2021 9:37:56 AM","2799 N GARTH AVE","          ",1685846.5,1145876.88,LARCENY,2021008113,"10E ",Tuesday,09
2021213248,"8/24/2021 9:36:44 AM","800 W BUSINESS LOOP 70","          ",1683193.88,1140514,"AUTO THEFT",,"20W ",Tuesday,09
2021213244,"8/24/2021 9:33:28 AM","782 LEE ST","          ",1691437.13,1132314.75,"PARKING VIOLATION",,"70E ",Tuesday,09
2021213240,"8/24/2021 9:27:20 AM","ROCK QUARRY RD/STAGS WAY","          ",1692431,1124327.13,"TRAFFIC STOP",,"80S ",Tuesday,09
2021213238,"8/24/2021 9:25:54 AM","7509 KIRBY KNOWLE CT","          ",1674975.25,1103838.75,"911 CHECKS",,"60W ",Tuesday,09
2021213236,"8/24/2021 9:24:31 AM","3717 MONTEREY DR","          ",1686231.38,1119998.25,"RECOVER PROPERTY",,"60W ",Tuesday,09
2021213234,"8/24/2021 9:22:39 AM","600-XYZ E WALNUT ST","          ",1688611,1135728.88,"KEEP THE PEACE",,"70D ",Tuesday,09
2021213231,"8/24/2021 9:18:42 AM","1519 SYLVAN LN","          ",1696919.13,1140983.5,"SUSPICIOUS INCIDENT",,"40W ",Tuesday,09
2021213227,"8/24/2021 9:15:50 AM","QUAIL DR/NELWOOD DR","          ",1698088.38,1141848.13,"CHECK AREA",,"40W ",Tuesday,09
2021213221,"8/24/2021 9:09:02 AM","1105 EASTLAND CIR","          ",1697031.63,1139293.13,"ABANDONED  VEHICLE",,"40W ",Tuesday,09
2021213220,"8/24/2021 9:08:11 AM","W BROADWAY/EDGEWOOD AVE","          ",1684882.38,1135296.75,"TRAFFIC STOP",,"50E ",Tuesday,09
2021213217,"8/24/2021 9:03:41 AM","702 BANKS AVE","          ",1684813.13,1138769.63,"RECOVER PROPERTY",,"20W ",Tuesday,09
2021213216,"8/24/2021 9:01:13 AM","1000 KNIPP ST","          ",1676791.5,1140602.88,"911 CHECKS",,"10W ",Tuesday,09
2021213215,"8/24/2021 8:59:39 AM","ROCK QUARRY RD/STAGS WAY","          ",1692431,1124327.13,"TRAFFIC STOP",,"80S ",Tuesday,08
2021213211,"8/24/2021 8:53:40 AM","600-BLK E NIFONG BLVD","          ",1688396.13,1120176.63,ACCIDENT,,"60E ",Tuesday,08
2021213210,"8/24/2021 8:53:19 AM","403-D VANDIVER DR","          ",1688143.38,1143213,"TRAFFIC STOP",,"10E ",Tuesday,08
2021213208,"8/24/2021 8:51:53 AM","7575 E ST CHARLES RD","          ",1719639.38,1142721.63,"911 CHECKS",,"40E ",Tuesday,08
2021213207,"8/24/2021 8:49:51 AM","101 S FOURTH ST","          ",1687837.13,1134966.38,"CHECK SUBJECT",,"70D ",Tuesday,08
2021213206,"8/24/2021 8:48:10 AM","STATE FARM PKWY/GRINDSTONE PKWY","          ",1689906.63,1120198.38,ACCIDENT,,"60E ",Tuesday,08
2021213201,"8/24/2021 8:37:46 AM","ROCK QUARRY RD/ROLLING ROCK DR","          ",1692438,1123986.25,"TRAFFIC STOP",,"80S ",Tuesday,08
2021213197,"8/24/2021 8:33:54 AM","BLUE RIDGE RD/PARKER ST","          ",1693857.25,1147673.38,"TRAFFIC STOP",,"30S ",Tuesday,08
2021213195,"8/24/2021 8:31:45 AM","500 N COLLEGE AVE","          ",1691289,1137395.5,"CHECK SUBJECT",,"70E ",Tuesday,08
2021213194,"8/24/2021 8:30:53 AM","N CREASY SPRINGS RD/W BLUE RIDGE RD","          ",1682786.5,1149555.88,"LEAVING THE SCENE ACCIDENT",,"10E ",Tuesday,08
2021213189,"8/24/2021 8:26:49 AM","3200-BLK CLARK LN","          ",1700227.38,1139840.25,ACCIDENT,,"40W ",Tuesday,08
2021213188,"8/24/2021 8:26:21 AM","7575 E ST CHARLES RD","          ",1719639.38,1142721.63,"FOOT PATROL",,"40E ",Tuesday,08
2021213187,"8/24/2021 8:24:29 AM","7575 E ST CHARLES RD","          ",1719639.38,1142721.63,"FOOT PATROL",,"40E ",Tuesday,08
2021213186,"8/24/2021 8:22:41 AM","212 NEBRASKA AVE","          ",1687577.25,1140604.5,"911 CHECKS",,"20E ",Tuesday,08
2021213184,"8/24/2021 8:21:49 AM","1707 SMILEY LN","          ",1693882.38,1150629.63,"TRAFFIC STOP",,"30N ",Tuesday,08
2021213181,"8/24/2021 8:18:25 AM","5612-A E ST CHARLES RD","          ",1710939.63,1138884.25,"CHECK OPEN BUSINESS",,"40E ",Tuesday,08
2021213179,"8/24/2021 8:17:41 AM","600 LYON ST","          ",1688543.38,1136834.88,"KEEP THE PEACE",,"20E ",Tuesday,08
2021213178,"8/24/2021 8:15:33 AM","7575 E ST CHARLES RD","          ",1719639.38,1142721.63,"CHECK OPEN BUSINESS",,"40E ",Tuesday,08
2021213177,"8/24/2021 8:15:14 AM","1101 FAY ST","          ",1690796.88,1139300.38,"ASSIST CITIZEN",,"20E ",Tuesday,08
2021213172,"8/24/2021 8:09:25 AM","1014-104 CLAUDELL LN","          ",1678531,1139485.25,DISTURBANCE,,"10W ",Tuesday,08
2021213168,"8/24/2021 8:02:16 AM","SMILEY LN/DERBY RIDGE DR","          ",1692301.13,1150485.75,"TRAFFIC STOP",,"30N ",Tuesday,08
2021213166,"8/24/2021 7:59:59 AM","1910 HERIFORD RD","          ",1694931.88,1141334.88,VANDALISM,2021008115,"30S ",Tuesday,07
2021213165,"8/24/2021 7:59:26 AM","5 E FOREST AVE","          ",1686437.25,1139629.75,"KEEP THE PEACE",2021008111,"20E ",Tuesday,07
2021213161,"8/24/2021 7:56:15 AM","S HWY 63 NB/E BROADWAY OFFR NB","          ",1699020.5,1131829.88,"STALLED VEHICLE",,"80S ",Tuesday,07
2021213157,"8/24/2021 7:49:32 AM","2702-A QUAIL DR","          ",1698175.75,1141720.13,"KEEP THE PEACE",,"40W ",Tuesday,07
2021213151,"8/24/2021 7:42:56 AM","126 S PROVIDENCE RD","          ",1687685.75,1134786,"TRESPASS SUBJECT",,"50E ",Tuesday,07
2021213147,"8/24/2021 7:40:28 AM","1400 HERIFORD RD","          ",1691645.75,1141771,LARCENY,2021008114,"30S ",Tuesday,07
2021213138,"8/24/2021 7:31:26 AM","4200-BLK LANGHAM DR","          ",1694638.25,1150470.13,"911 CHECKS",,"30N ",Tuesday,07
2021213121,"8/24/2021 7:18:15 AM","5509 KELSEY DR","          ",1710943.25,1144223.63,"PARKING VIOLATION",,"40E ",Tuesday,07
2021213118,"8/24/2021 7:16:28 AM","W BROADWAY/WESTRIDGE DR","          ",1680221.38,1135838.38,"TRAFFIC STOP",,"50E ",Tuesday,07
2021213117,"8/24/2021 7:16:15 AM","3211-A CLARK LN","          ",1700093.75,1140085.13,"CHECK OPEN BUSINESS",,"40W ",Tuesday,07
2021213111,"8/24/2021 7:06:09 AM","25-A CONLEY RD","          ",1698339.38,1134731,"CHECK SUBJECT",,"80N ",Tuesday,07
2021213109,"8/24/2021 7:02:35 AM","103 W SMILEY LN","          ",1686589.75,1150937.88,DISTURBANCE,,"10E ",Tuesday,07
2021213108,"8/24/2021 7:02:33 AM","500 E WALNUT ST","          ",1688324,1135717.63,"911 CHECKS",,"70D ",Tuesday,07
2021213106,"8/24/2021 7:01:20 AM","3400 CLARK LN","          ",1700910.25,1139750.5,"SUSPICIOUS VEHICLE",,"40W ",Tuesday,07
2021213103,"8/24/2021 6:53:24 AM","500 N COLLEGE AVE","          ",1691289,1137395.5,"SUSPICIOUS VEHICLE",,"70E ",Tuesday,06
